address,categoryName,city,location/lat,location/lng,neighborhood,title
"Dist, Al Manahij Street, An Nahdah, Jeddah 23435, Saudi Arabia",مقهى,Jeddah,21.6120804,39.1269097,النهضة,مقهى طبلة
"J49M+CGW, شارع عبدالرحمن الداخل, الفرعي،, Jeddah 23523, Saudi Arabia",مقهى,Jeddah,21.6185625,39.1338125,النهضة,أوزان كافيه
"J49P+W8, An Nahdah, Jeddah 21333, Saudi Arabia",مقهى,Jeddah,21.6196364,39.135958,النهضة,مقهى الماضي التسعة
"Prince Sultan Branch Rd, An Nahdah, Jeddah 23615, Saudi Arabia",مقهى,Jeddah,21.6311066,39.1336429,النهضة,ثلث كافيه
"Prince Sultan Rd, An Nahdah, Jeddah 23615, Saudi Arabia",مقهى,Jeddah,21.6270087,39.1352245,النهضة,روكت كافيه
"الامير سلطان،, An Nahdah, Jeddah 23425, Saudi Arabia",مقهى,Jeddah,21.6272781,39.1351502,النهضة,سكيتش كافيه
"بجانب المستوصف العالمي الطبي, Prince Sultan Rd, An Nahdah, Jeddah 23615, Saudi Arabia",مقهى,Jeddah,21.6269307,39.1353,النهضة,ارشو كاقيه
"حي, Al Nakheel, Jeddah 22261, Saudi Arabia",مقهى,Jeddah,21.5198713,39.2697267,النخيل,قهوة ميكاتو
"2831 Al Naseem St, Al Fayha'a, JBNA6483, 6483, Jeddah 23233, Saudi Arabia",مقهى,Jeddah,21.5136241,39.2258006,النسيم,دانكن
"Abi Dharr Alghifari St, Al Naseem, Jeddah 23234, Saudi Arabia",مقهى,Jeddah,21.5198355,39.2395187,النسيم,بارنز
"Abi Dharr Alghifari St, An Naseem, Jeddah 23233, Saudi Arabia",مقهى,Jeddah,21.5131197,39.2394623,النسيم,بون كافيه
"Alqassem alnasseri, Al Naseem, Jeddah 22230, Saudi Arabia",مقهى,Jeddah,21.5110607,39.2336644,النسيم,كافيه بانوراما 
"G68W+Q43, An Naseem, Jeddah 23236, Saudi Arabia",مقهى,Jeddah,21.5169375,39.2453125,النسيم,دانكن
"JGAD8113 8113 أبي الفضل الرصافي, الحمدانية, Jeddah 23761, Saudi Arabia",مقهى,Jeddah,21.5105339,39.237023,النسيم,مقهى فيلفيت
"فرع السهيمي, King Abdallah Rd, Al Naseem, AL MALIK ABDULLAH STREET BESIDE AL AHWAL ALMADANIYA Jeddah AL NASEEM حي, Jeddah Saudi Arabia",مقهى,Jeddah,21.511258,39.226546,النسيم,بارنز
"4424 Al Makarunah Rd, An Nuzhah District, 7435, Jeddah 23536, Saudi Arabia",مقهى,Jeddah,21.6268176,39.1749203,النزهة,كارديو كافيه
"6717 المكرونة، حي النزهة، جدة 23536 4644، NUZHA Saudi Arabia",مقهى,Jeddah,21.6203395,39.177171,النزهة,بريسو كافيه
"Al Nouzhah, Al Nuzhah, Jeddah 23534, Saudi Arabia",مقهى,Jeddah,21.6336441,39.1614227,النزهة,بارنز
"Al Nouzhah, An Nuzhah, Jeddah 23532, Saudi Arabia",مقهى,Jeddah,21.6336337,39.1556648,النزهة,ديورا كافيه
"Ground floor Mall of Arabia, An Nuzhah, Jeddah 23532, Saudi Arabia",مقهى,Jeddah,21.6337269,39.1557774,النزهة,تيم هورتنز
"J5C3+VQR, An Nuzhah, Jeddah 23532, Saudi Arabia",مقهى,Jeddah,21.6222487,39.1543997,النزهة,بون كافيه
"J5J4+MM, Mall Of Arabia, Jeddah, As-Samer 19247, Saudi Arabia",مقهى,Jeddah,21.6316875,39.1566875,النزهة,مولتن تشوكلت
"J5J4+X6J, An Nuzhah, Jeddah 23532, Saudi Arabia",مقهى,Jeddah,21.6324575,39.1555014,النزهة,مقهى بينو
"J5M4+74C, An Nuzhah, Jeddah 23532, Saudi Arabia",مقهى,Jeddah,21.6331307,39.1552181,النزهة,ايرث كافيه
"J5M4+8F4, An Nuzhah, Jeddah 23532, Saudi Arabia",مقهى,Jeddah,21.6331594,39.1561921,النزهة,ريترو كافيه
"J5M4+929, An Nuzhah, Jeddah 23532, Saudi Arabia",مقهى,Jeddah,21.6334682,39.1552047,النزهة,مقهى كريولو
"Mall of Arabia, Jeddah Saudi Arabia",مقهى,Jeddah,21.6326877,39.1561596,النزهة,مقهى الكريب
"Umar Ibn Sawa, An Nuzhah, Jeddah 23532, Saudi Arabia",مقهى,Jeddah,21.6228956,39.1546144,النزهة,مقهى مومينتا
"حي, الطابق الأول, An Nuzhah, البوابة 3, تقاطع طريق المدينة المنورة مع طريق النزهة, Jeddah 23532, Saudi Arabia",مقهى,Jeddah,21.631712,39.1570189,النزهة,لدوه كافيه
"Ash Shati, Jeddah 23611, Saudi Arabia",مقهى,Jeddah,21.6166399,39.1080586,الشاطئ,مانتوروز كافيه
"Ash Shati, Jeddah 23613, Saudi Arabia",مقهى,Jeddah,21.4536725,39.3905708,المحاميد,قهوة النجوم
"Beach Tower, Al Kurnaysh Br Rd, Ash Shati, Jeddah 23613, Saudi Arabia",مقهى,Jeddah,21.6449331,39.1035024,الشاطئ,كافيه كويل
"J475+PGJ North Corniche, Ash Shati, Jeddah 21424, Saudi Arabia",مقهى,Jeddah,21.6143445,39.1087806,الشاطئ,كافيه تروبيكال كاردن
"J485+G2H, Ash Shati, Jeddah 23611, Saudi Arabia",مقهى,Jeddah,21.6163046,39.10762,الشاطئ,كوفي كاب
"J485+G2H, Ash Shati, Jeddah 23611, Saudi Arabia",مقهى,Jeddah,21.6163792,39.1076123,الشاطئ,بون كافيه
"J4H5+8WQ, Ash Shati, Jeddah 23612, Saudi Arabia",مقهى,Jeddah,21.6283401,39.1098653,الشاطئ,اورانج كافيه
"J4H6+7HC, Ash Shati, Jeddah 23612, Saudi Arabia",مقهى,Jeddah,21.6281948,39.1113881,الشاطئ,كابتشينو قراند كافيه
"King Abdul Aziz Rd, Ash Shati, Jeddah 21443, Saudi Arabia",مقهى,Jeddah,21.5999564,39.1207882,الشاطئ,ديرة كافية امليكس
"King Abdul Aziz Rd, Ash Shati, Jeddah 23414, Saudi Arabia",مقهى,Jeddah,21.5657461,39.1253262,الشاطئ,لا لون كافيه
"King Abdul Aziz Rd, Ash Shati, Jeddah 23514, Saudi Arabia",مقهى,Jeddah,21.6061126,39.119689,الشاطئ,تريستي
"King Abdul Aziz Rd, Ash Shati, Jeddah 23613, Saudi Arabia",مقهى,Jeddah,21.653725,39.1107415,الشاطئ,مقهى المنتس
"M432+8XM Jeddah Yacht Club & Marina, Ash Shati, Jeddah 23613, Saudi Arabia",مقهى,Jeddah,21.653343,39.1024235,الشاطئ,بيتي كافيه
"حي, 8580 King Abdulaziz Branch Rd, Ash Shati, Jeddah 23514, Saudi Arabia",مقهى,Jeddah,21.6135419,39.1179507,الشاطئ,درنك قهوة وشاي
"حي, King Abdulaziz Branch Rd، 6906 طريق الكورنيش، حي الشاطئ، جدة 23411 3597 Al Kurnaysh Road, Jeddah 23411, Saudi Arabia",مقهى,Jeddah,21.5535798,39.1241064,الشاطئ,بون كافيه
"C88M+CX5, Al Shefaa, Jeddah 22451, Saudi Arabia",مقهى,Jeddah,21.4160183,39.3349999,الشفا,المذاق المغربي
"C88M+GQW, Makkah - Jeddah Hwy, Al Shefaa, Jeddah 22451, Saudi Arabia",مقهى,Jeddah,21.4163629,39.3344634,الشفا,مزاج مغربي
"C88M+HQ2، 5، Al Shefaa, Jeddah 22451, Saudi Arabia",مقهى,Jeddah,21.41647,39.334292,الشفا,الرباط المغربي
"C88P+2HR, Al Shefaa, Jeddah 22451, Saudi Arabia",مقهى,Jeddah,21.4151232,39.336384,الشفا,موكاتشينو
"C88P+84X, Al Shefaa, Jeddah 22451, Saudi Arabia",مقهى,Jeddah,21.4158625,39.3353744,الشفا,بون كافيه
"C88P+929, Al Shefaa, حي الشفا،،, Jeddah 22451, Saudi Arabia",مقهى,Jeddah,21.4159117,39.3351109,الشفا,الريف المغربي
"JEDDAH MAKKAH HIGHWAY INSIDE ALMIZAN STATION BALANCE STATION محطة الميزان فرع الميزان, Jeddah Saudi Arabia",مقهى,Jeddah,21.4169781,39.3337429,الشفا,بارنز
"3720 أسامة عبدالمجيد شبكشي, حي الشراع, JHYA7577، 7577, Jeddah 23816, Saudi Arabia",مقهى,Jeddah,21.7689967,39.1014522,الشراع,البار التاسع كافيه
"4406 Aabir Al Qarath St, حي الشراع, JHYC7784, 7784, Jeddah 23816, Saudi Arabia",مقهى,Jeddah,21.7707074,39.1082922,الشراع,كوستا 
"4898 قيس ابن الحصين، حي الحرازات، JAZA7098، 7098, Jeddah 22282, Saudi Arabia",مقهى,Jeddah,21.7727246,39.1013911,الشراع,بون كافيه
"6370 Swaied Ibn Al Samet, Taiba, JHWD3802, 3802, Jeddah 23832, Saudi Arabia",مقهى,Jeddah,21.7745635,39.1050008,الشراع,المذاق المغربي
"6438+QF محطة الجزيرة(السحيلي، طريق، 55M, Thuwal 23944, Saudi Arabia",مقهى,Jeddah,21.7644322,39.0883632,الشراع,مقهى ابوسترفي
"6701 الامير مشعل ابن ماجد ابن عبدالله, Al Shera'a, JHYB4096، 4096, Jeddah 23816, Saudi Arabia",مقهى,Jeddah,21.7610697,39.1051914,الشراع,بيت النيل
"7756 Al Bahlul Ibn Rashid, Al-Safa, Jeddah 23455, Saudi Arabia",مقهى,Jeddah,21.7607057,39.081847,الشراع,بيت القهوة الفرنسية
"Al Shera'a, 5317 أبو سعيد الخدري JHYA5317 8989, Jeddah 23814, Saudi Arabia",مقهى,Jeddah,21.7615271,39.0907373,الشراع,كيان
"Harazat, Jeddah 22394, Saudi Arabia",مقهى,Jeddah,21.7679272,39.1001198,الشراع,وايت كب كافيه
"J53X+9RG، حي المروة, Jeddah 23541, Saudi Arabia",مقهى,Jeddah,21.7600478,39.0807218,الشراع,ديروستا
"Jeddah 22284, Saudi Arabia",مقهى,Jeddah,21.7713469,39.0998275,الشراع,كيان
"JHYD4484، 4484 الأمير مشعل بن ماجد بن عبدا، حي الشراع، OA Café، 7002, Jeddah 23816, Saudi Arabia",مقهى,Jeddah,21.7638432,39.108954,الشراع,او ايه كافيه
"Prince Meshal Bin Majed, Al Shera'a, Jeddah 23816, Saudi Arabia",مقهى,Jeddah,21.7644901,39.1100682,الشراع,ون فيفتين نايبورهود كافيه
"Prince Naif Rd, Al Shera'a, Jeddah 23814, Saudi Arabia",مقهى,Jeddah,21.7572964,39.0947192,الشراع,كيلز كافيه
"Prince Naif Rd, Al Shera'a, Jeddah 23816, Saudi Arabia",مقهى,Jeddah,21.771522,39.0985493,الشراع,كوز
"Prince Naif, Al Shera'a, Jeddah 23814, Saudi Arabia",مقهى,Jeddah,21.7623238,39.0843187,الشراع,يو كوفي
"Q36J+38, Prince Naif Rd, Al Shera'a, Jeddah 23814, Saudi Arabia",مقهى,Jeddah,21.7601526,39.0806838,الشراع,كافا بوون
"Q36M+XP6, Prince Naif Rd, Al Shera'a, Jeddah 23814, Saudi Arabia",مقهى,Jeddah,21.762413,39.084279,الشراع,دارة القهوة
"Q3CX+J9R, Prince Naif Rd, Al Shera'a, Jeddah 23816, Saudi Arabia",مقهى,Jeddah,21.771612,39.0983987,الشراع,اورا كافيه
"Q3FR+VVP, Prince Abdulmajeed, Al Shera'a, Jeddah 23816, Saudi Arabia",مقهى,Jeddah,21.7747082,39.0922013,الشراع,تشابتر
"Q4F2+HW8 Dist, 3794, Aabir Al Qarath St, Al Shera'a, 8123 Jeddah SA, Jeddah 23816, Saudi Arabia",مقهى,Jeddah,21.7739109,39.1023746,الشراع,٩٦٦ كافيه بار
"حي الحرازات،، JAZC6889، 6889 شافع بن السائب، 3913،, Jeddah 22284،, Saudi Arabia",مقهى,Jeddah,21.7619325,39.0914135,الشراع,الارم كافيه
"حي الشراع, JHYE8325، 8325 عبد الله بن الخطاب، 4649, Jeddah 23814, Saudi Arabia",مقهى,Jeddah,21.7555698,39.0843818,الشراع,٣شوتس
"F5PV+72F, Al Suhaifah, Jeddah 22237, Saudi Arabia",مقهى,Jeddah,21.4856877,39.1925536,الصحيفة,دانا
"2، MAKKAH JEDDAH HIGHWAY AT SULAIMANIYA STATION UM ALSLM حي أم السلم - طريق الحرمين فرع السليمانية, Jeddah Saudi Arabia",مقهى,Jeddah,21.5061988,39.2580203,السليمانية,بارنز
"Abd Al Qadous Al Ansari, Al Sulaymaniyah, Jeddah 22253, Saudi Arabia",مقهى,Jeddah,21.5058094,39.2469945,السليمانية,مقز و ماجيك
"Abd Al Qadous Al Ansari, Al Sulaymaniyah, Jeddah 22253, Saudi Arabia",مقهى,Jeddah,21.5049773,39.2470029,السليمانية,عالم من القهوة
"Females Section, Faculty of Medicine, Al-Malae'b St, KAAU, Jeddah 22252, Saudi Arabia",مقهى,Jeddah,21.495432,39.2370195,السليمانية,بارنز
"G63Q+CWF, Abi Dharr Alghifari St, حي السليمانية، Jeddah 22253, Saudi Arabia",مقهى,Jeddah,21.50355,39.2398009,السليمانية,لمة كافيه
"Saqer Qouraish, As Salamah, Jeddah 23436, Saudi Arabia",مقهى,Jeddah,21.4764941,39.343984,السليمانية,لافا كافيه
"حي، الطريق الدائري السريع, Al Sulaymaniyah, Jeddah 22261, Saudi Arabia",مقهى,Jeddah,21.50636,39.2581197,السليمانية,٢٤ كافيه
"As Surooriyah, Jeddah 22523, Saudi Arabia",مقهى,Jeddah,21.3785836,39.2273982,السرورية,موسم القهوة
"As Swaryee Dist, 4917 - Shueba Bin Al Ward St, Jeddah 23826, Saudi Arabia",مقهى,Jeddah,21.7851167,39.098503,السرورية,بلاك سترو
"2133 طريق الليث, At Taawon، 7345, Jeddah 22542, Saudi Arabia",مقهى,Jeddah,21.3362029,39.2615094,التعاون,كبيو
"2144 طريق الليث, At Taawon, 6563, Jeddah 22542, Saudi Arabia",مقهى,Jeddah,21.3294206,39.2615644,التعاون,سفن ستار كافيه
"6563 طريق الليث, At Taawon، 2144, Jeddah 22542, Saudi Arabia",مقهى,Jeddah,21.3294475,39.2615656,التعاون,كافيه سعد الدين
"87H6+MJV, At Taawon, Jeddah 22542, Saudi Arabia",مقهى,Jeddah,21.3292457,39.261566,التعاون,ريبوس كافيه
"طريق الليث, At Taawon, Jeddah 22542, Saudi Arabia",مقهى,Jeddah,21.3360299,39.2615179,التعاون,كورس جرايند
"حي التسير, 21.55117518034534, 39.28293915596503, Jeddah 23252, Saudi Arabia",مقهى,Jeddah,21.5511654,39.2830009,التيسير,ريكسا كافية
"55863 Abdullah Sulayman St, Al Thaghr, Jeddah 22338, Saudi Arabia",مقهى,Jeddah,21.4832152,39.242814,الثغر,ذا فويد كافيه
"JAMAAH STREET, JAMMAH DIST, Jeddah Saudi Arabia",مقهى,Jeddah,21.4830828,39.2421785,الجامعة,بارنز
"Town square plaza, Abdullah Sulayman St, Al Thaghr, Jeddah 22338, Saudi Arabia",مقهى,Jeddah,21.48283,39.237951,الثغر,كوستا كوفي
"Abdullah Sulayman St, Ath Thaghr District, Jeddah 22338, Saudi Arabia",مقهى,Jeddah,21.4827588,39.2387852,الثغر,دوز كافيه
"2702 Jody bin Othman, Al Waha, 6978, Jeddah 23351, Saudi Arabia",مقهى,Jeddah,21.5487358,39.2377739,الواحة,موليه كافيه
"9167, Al Waha, 3895, Jeddah 23354, Saudi Arabia",مقهى,Jeddah,21.5686444,39.2492644,الواحة,ستار كافيه
"Al Samer, Al Waha, Jeddah 23354, Saudi Arabia",مقهى,Jeddah,21.5625692,39.2438449,الواحة,شانز كافيه
"Al Wahah, 3314, Jeddah 23354, Makkah, Al Wahah, Jeddah 23354, Saudi Arabia",مقهى,Jeddah,21.5645473,39.2433407,الواحة,بارن كافيه
"Osama bin Zaid Al Laithi, Al Waha, Jeddah 23353, Saudi Arabia",مقهى,Jeddah,21.5526677,39.2470383,الواحة,كريب ووافل
"G653+J7Q إعمار - حي, Al Warood, Jeddah 22241, Saudi Arabia",مقهى,Jeddah,21.5090998,39.2032394,الورود,كافيه دو باريس
"6958 شارع الأمير عبدالمجيد الفرعي، حي الياقوت، JHYA5046، 5046, Jeddah 23824, Saudi Arabia",مقهى,Jeddah,21.7724706,39.0888422,الياقوت,نيو دوز
"7149 صلاح الدين الايوبي, Al Yaqoot, Jeddah 23824, Saudi Arabia",مقهى,Jeddah,21.7740597,39.0811267,الياقوت,مكان كافيه
"Aabir Al Qarath st, Al Yaqoot, Jeddah 23826, Saudi Arabia",مقهى,Jeddah,21.7867369,39.0945976,الياقوت,تيم هورتنز
"الملك فيصل بن عبد العزيز, Al Yaqoot, Jeddah 23826, Saudi Arabia",مقهى,Jeddah,21.7966611,39.0864891,الياقوت,دبل ال
"حي الياقوت، 4694 6691 جدة SA, Jeddah 23824, Saudi Arabia",مقهى,Jeddah,21.769999,39.0853583,الياقوت,ونج
"حي الياقوت، 8632 3367 jeddah SA, Jeddah 23826, Saudi Arabia",مقهى,Jeddah,21.8000806,39.0836357,الياقوت,دانكن دونتس
"حي الياقوت،، 8460، 3506،, Jeddah 23826, Saudi Arabia",مقهى,Jeddah,21.7983307,39.08507,الياقوت,بارنز كافيه
"معمر بن عبدالله, Al Yaqoot, Jeddah 23826, Saudi Arabia",مقهى,Jeddah,21.7849658,39.0907275,الياقوت,ديليس باتيسري
"Al Yaqoot District, JHYC8749، 8749 صلاح الدين الايوبي، 2995, Jeddah 23824, Saudi Arabia",مقهى,Jeddah,21.7884456,39.0688248,الياقوت,مقهى رِف
"2، HERAH STREET BEFORE AMIR SULTAN STREET BESIDE ALAM ALASAER Jeddah AL-ZAHRA'A حي الزهراء - شارع حراء فرع حراء, Jeddah Saudi Arabia",مقهى,Jeddah,21.6100748,39.138379,الزهراء,بارنز
"2332 King Abdul Aziz Rd, AZ Zahra District, 6483, Jeddah 23424, Saudi Arabia",مقهى,Jeddah,21.5765505,39.1270925,الزهراء,ديرة
"3467 Al Amir Sultan, Al Zahra, Jeddah 23424, Saudi Arabia",مقهى,Jeddah,21.5827325,39.1399071,الزهراء,تيم هورتنز
"3677 Al Batarji, 6766, AZ Zahra District، حي الزهراء, Jeddah 23521, Saudi Arabia",مقهى,Jeddah,21.5972442,39.1343266,الزهراء,بون كافيه
"3691 King Abdul Aziz Rd, Al Zahra, 6905, Jeddah 23522, Saudi Arabia",مقهى,Jeddah,21.5985027,39.1222874,الزهراء,مقهى ومحمصة مد
"4515 6726 Al Batarji, Al Zahra, Jeddah 23521, Saudi Arabia",مقهى,Jeddah,21.5970022,39.1426771,الزهراء,عمَّار كافيه
"6116 Unit No: 2, As Zahra Dist, ahmad al attas, Jeddah Saudi Arabia",مقهى,Jeddah,21.5914885,39.1310827,الزهراء,هوت كافيه
"6589 Abdallah Al Tanoukhi, Al Zahra, Jeddah 23521, Saudi Arabia",مقهى,Jeddah,21.5956726,39.1268461,الزهراء,بادوودز كافيه
"7095 Amir Ibn Al Akir, Al Zahra, Jeddah 23522, Saudi Arabia",مقهى,Jeddah,21.6002663,39.1232982,الزهراء,ون فيفتين نايبورهود كافيه
"7304 Prince Sultan Rd, Al Zahra، Mujamah Siba طريق الامير سلطان،, Jeddah 23522, Saudi Arabia",مقهى,Jeddah,21.6026094,39.1424143,الزهراء,هيمي كافيه
"7572 الامير سلطان، AZ Zahra District, Jeddah 23522 4445, الزهراء، Saudi Arabia",مقهى,Jeddah,21.6046325,39.1417439,الزهراء,٩٠ دقيقة كافيه
"759P+2JV, Al Qwizain, Jeddah 22617, Saudi Arabia",مقهى,Jeddah,21.5883319,39.1317126,الزهراء,ماك كافية
"Ahmad Al Attas, Al Zahrah, Jeddah 23425, Saudi Arabia",مقهى,Jeddah,21.5915927,39.1309853,الزهراء,بارنز اكس
"Ahmed Alattas, Al Zahra, Jeddah 22324, Saudi Arabia",مقهى,Jeddah,21.592404,39.1315345,الزهراء,ارتي كافيه
"Al Batarji Branch, Al Zahra, 4400 Al Batarji, Jeddah 23522, Saudi Arabia",مقهى,Jeddah,21.5988357,39.1411252,الزهراء,مانويل سينتشر كافيه
"Al Batarji Branch, Al Zahra, Jeddah 21512, Saudi Arabia",مقهى,Jeddah,21.5984839,39.1237681,الزهراء,مقهى ساره
"Al Batarji, Al Zahra, Jeddah 23521, Saudi Arabia",مقهى,Jeddah,21.5973182,39.1381672,الزهراء,باشون اوف بايكنق
"Al Fadeylah، حي, Jeddah 22543, Saudi Arabia",مقهى,Jeddah,21.5915352,39.1319372,الزهراء,بارنيز كافيه
"Al Zahra, Jeddah 23521, Saudi Arabia",مقهى,Jeddah,21.5954598,39.1438415,الزهراء,أونزا كافيه
"H4FM+3R2, Al Zahra, Jeddah 23424, Saudi Arabia",مقهى,Jeddah,21.5726286,39.1345176,الزهراء,وافلي
"H4QM+VWM, Al Zahra, Jeddah 23425, Saudi Arabia",مقهى,Jeddah,21.5897043,39.1347998,الزهراء,هوب كافيه
"H4WF+Q2G, King Abdulaziz Branch Rd, Al Zahra, Jeddah 23521, Saudi Arabia",مقهى,Jeddah,21.596929,39.1225669,الزهراء,بيت القهوة الفرنسية
"H4XR+46M, Al Batarji, Al Zahra, Jeddah 23522, Saudi Arabia",مقهى,Jeddah,21.5978358,39.1405605,الزهراء,بون كافيه
"Helmi Koutbi, Al Zahra, Jeddah 23425, Saudi Arabia",مقهى,Jeddah,21.591851,39.1421729,الزهراء,دوليس
"Hira St, Al Zahra, Jeddah 23523, Saudi Arabia",مقهى,Jeddah,21.6080702,39.1281446,الزهراء,كريب ووافل
"Khadr Afandi, Al Zahra, Jeddah 23425, Saudi Arabia",مقهى,Jeddah,21.5882342,39.1403243,الزهراء,مقهى حارتي
"Sari Br Rd, Al Zahra, Jeddah 22230, Saudi Arabia",مقهى,Jeddah,21.5733788,39.1376731,الزهراء,موتاس كافيه
"Stars Avenue, Al Zahra, Jeddah 23613, Saudi Arabia",مقهى,Jeddah,21.5727818,39.1274078,الزهراء,سون اوف اي بيي
"Street Dist, Al Basateen، Prince Sultan, Jeddah Saudi Arabia",مقهى,Jeddah,21.5822245,39.141959,الزهراء,ماربيك كافيه 
"الند الفرعي،, Al Zahra, Jeddah 23425, Saudi Arabia",مقهى,Jeddah,21.581053,39.1304167,الزهراء,جوفريز
"حي, Ahmad Al Attas, Al Zahra, Jeddah 23425, Saudi Arabia",مقهى,Jeddah,21.5909629,39.1313419,الزهراء,روسولو كافية
"فرع, King Abdulaziz Branch Rd, المنار, AL MALIK ABDULAZIZI STREET WITH AL BATARJIST. AT المنار STATION Jeddah AL-ZAHRA'A حي الزهراء, Jeddah Saudi Arabia",مقهى,Jeddah,21.5971181,39.1226483,الزهراء,بارنز
"4225، 9294 حي, Al Zummrad, Jeddah 23822, Saudi Arabia",مقهى,Jeddah,21.8094332,39.0591149,الزمرد,بارنز
"JHNA5045, 5045 King Saud Rd, 9326، Jeddah 23822, Saudi Arabia",مقهى,Jeddah,21.8103131,39.067358,الزمرد,بارنز
"Prince Abdullah AlFiasal St, الزمرد، Jeddah 23815, Saudi Arabia",مقهى,Jeddah,21.7535343,39.1186997,الزمرد,كومو جيلاتو
"Prince Mutaib bin Abdulaziz Rd, Bani Malik, Jeddah 23232, Saudi Arabia",مقهى,Jeddah,21.5359114,39.2178313,بني مالك,مقهى كاوفي
"Bryman, Jeddah 23641, Saudi Arabia",مقهى,Jeddah,21.6418934,39.2227632,بريمان,كيان
"J6RF+V3F, Bryman, Jeddah 23641, Saudi Arabia",مقهى,Jeddah,21.6421863,39.2226782,بريمان,كويك كافية
"عبيد ابن ابي مريم, Bryman, Jeddah 23642, Saudi Arabia",مقهى,Jeddah,21.6606343,39.2081257,بريمان,قهوة الفستق
"ROAD, DAHBAN AND JEDDAH ROAD DAHBAN, Jeddah Saudi Arabia",مقهى,Jeddah,21.8972516,39.1238312,الرياض,بارنز
"7654 جدة 841, JHIB3059, 3059, Jeddah 23851, Saudi Arabia",مقهى,Jeddah,21.9421213,38.9523559,درة العروس,اوفر دوز
"الرياض, Dahaban, Jeddah 23853, Saudi Arabia",مقهى,Jeddah,21.9585023,38.9824459,الرياض,تيم هورتنز
"JNDA7471, 7471 55M, 4607, Jeddah 22721, Saudi Arabia",مقهى,Jeddah,21.2252995,39.2649734,البركة,كويك كافيه
"دره العروس, Jeddah 22230, Saudi Arabia",مقهى,Jeddah,21.9431017,38.9541054,درة العروس,سن ست كوفي
"F55G+MHX، ميناء جدة،, Jeddah 22312, Saudi Arabia",مقهى,Jeddah,21.4592375,39.1764844,ميناء جدة الاسلامي,كوفي الفن المغربي
"7823 2840 Prince Majid Rd, King Abdul Aziz University, Jeddah 22252, Saudi Arabia",مقهى,Jeddah,21.4990912,39.2271012,السليمانية,اثيل كافيه
"F6WM+CPW, King Abdul Aziz University, Jeddah 22252, Saudi Arabia",مقهى,Jeddah,21.4961027,39.2343245,السليمانية,كوستا كوفي
"F6WP+822, Al Ehtifalat St, King Abdul Aziz University, Jeddah 22252, Saudi Arabia",مقهى,Jeddah,21.4957545,39.2350061,السليمانية,لافينر 
"4013 Al Mourjan, Al Basateen, JEJB7021, 7021, Jeddah 23715, Saudi Arabia",مقهى,Jeddah,21.6614351,39.1707012,مطار الملك عبد العزيز الدولي,ستاربكس
"6119 King Saud Rd، حي المنارات، JHQA4042، 4042, Jeddah 23829, Saudi Arabia",مقهى,Jeddah,21.6707665,39.1715334,مطار الملك عبد العزيز الدولي,بون كافيه
"6738 Ismail Ibn Kathir, حي البساتين، Jeddah 23719, Saudi Arabia",مقهى,Jeddah,21.6618125,39.1745625,مطار الملك عبد العزيز الدولي,د.كيف كافيه
"7358، 5431 عبد الرحمن الناصر, Al Asalah, Jeddah 23738, Saudi Arabia",مقهى,Jeddah,21.6879027,39.1433929,مطار الملك عبد العزيز الدولي,بون كافيه
"Airside E2- 21, King Abdulaziz International Airport, Jeddah 23635, Saudi Arabia",مقهى,Jeddah,21.6708734,39.1702431,مطار الملك عبد العزيز الدولي,ستاربكس
"Arrivals, King Abdulaziz International Airport, Jeddah 23635, Saudi Arabia",مقهى,Jeddah,21.6612394,39.1733747,مطار الملك عبد العزيز الدولي,ستاربكس
"Domestic Airside - Saudi airside, King Abdulaziz International Airport, Jeddah 23635, Saudi Arabia",مقهى,Jeddah,21.6633505,39.173992,مطار الملك عبد العزيز الدولي,ستاربكس
"Domestic Airside (Economic Flights Side, King Abdulaziz International Airport, Jeddah 23635, Saudi Arabia",مقهى,Jeddah,21.6626354,39.1714312,مطار الملك عبد العزيز الدولي,ستاربكس
"Executive Terminal, King Abdulaziz International Airport, Jeddah 23635, Saudi Arabia",مقهى,Jeddah,21.6725276,39.172511,مطار الملك عبد العزيز الدولي,جوفريز
"F9M9+FXH, Jeddah 22393, Saudi Arabia",مقهى,Jeddah,21.6704796,39.1681944,مطار الملك عبد العزيز الدولي,سيجافريدو كافيه
"Haleemah alsa'adiyah, Jeddah 12345, Saudi Arabia",مقهى,Jeddah,21.6620901,39.1738413,مطار الملك عبد العزيز الدولي,بون كافيه
"INSAIDE AIRPORT, Jeddah Saudi Arabia",مقهى,Jeddah,21.6996288,39.1420979,مطار الملك عبد العزيز الدولي,بارنز
"JED T1, King Abdulaziz International Airport, Jeddah 23631, Saudi Arabia",مقهى,Jeddah,21.6649269,39.172221,مطار الملك عبد العزيز الدولي,جوفريز
"JEMA2475، 2475 حليمه السعديه، 8980, Jeddah 23623, Saudi Arabia",مقهى,Jeddah,21.6610568,39.1731483,مطار الملك عبد العزيز الدولي,بارنز كافيه
"King Abdulaziz International Airport, Jeddah 23635, Saudi Arabia",مقهى,Jeddah,21.6686341,39.1705068,مطار الملك عبد العزيز الدولي,بارنز
"Prince Majid Rd, 21.66217, 39.17244 King Abdulaziz International aairport, Jeddah 59689, Saudi Arabia",مقهى,Jeddah,21.6617968,39.1726895,مطار الملك عبد العزيز الدولي,دانكن دونتس 
